Sentence #,Word,Tag
Sentence: 1498,in,O
Sentence: 1498,thickness,O
Sentence: 1498,on,O
Sentence: 1498,well,O
Sentence: 1498,greased,O
Sentence: 1498,cookie,O
Sentence: 1498,sheet,O
Sentence: 1498,spread,O
Sentence: 1498,top,O
Sentence: 1498,with,O
Sentence: 1498,unbeaten,O
Sentence: 1498,egg,O
Sentence: 1498,white,O
Sentence: 1498,sprinkle,O
Sentence: 1498,with,O
Sentence: 1498,ground,O
Sentence: 1498,nuts,O
Sentence: 1498,mark,O
Sentence: 1498,in,O
Sentence: 1498,squares,O
Sentence: 1498,with,O
Sentence: 1498,silver,O
Sentence: 1498,knife,O
Sentence: 1498,.,O
Sentence: 1499,Bake,O
Sentence: 1499,30,O
Sentence: 1499,minutes,O
Sentence: 1499,in,O
Sentence: 1499,slow,O
Sentence: 1499,oven,O
Sentence: 1499,275,O
Sentence: 1499,degrees,O
Sentence: 1499,.,O
Sentence: 1500,Let,O
Sentence: 1500,cool,O
Sentence: 1500,on,O
Sentence: 1500,cookie,O
Sentence: 1500,sheet,O
Sentence: 1500,lift,O
Sentence: 1500,off,O
Sentence: 1500,and,O
Sentence: 1500,bake,O
Sentence: 1500,in,O
Sentence: 1500,squares,O
Sentence: 1500,.,O
Sentence: 1501,Mrs.,O
Sentence: 1501,R.,O
Sentence: 1501,o.,O
Sentence: 1501,Norris,O
Sentence: 1501,PECAN,O
Sentence: 1501,ROLLS,O
Sentence: 1501,1/2,B-qty
Sentence: 1501,pound,B-unit
Sentence: 1501,butter,B-ing
Sentence: 1501,4,B-qty
Sentence: 1501,tablespoons,B-unit
Sentence: 1501,powdered,B-ing
Sentence: 1501,sugar,I-ing
Sentence: 1501,2,B-qty
Sentence: 1501,cups,B-unit
Sentence: 1501,flour,B-ing
Sentence: 1501,2,B-qty
Sentence: 1501,teaspoons,B-unit
Sentence: 1501,vanilla,B-ing
Sentence: 1501,2,B-qty
Sentence: 1501,cups,B-unit
Sentence: 1501,chopped,O
Sentence: 1501,pecans,B-ing
Sentence: 1501,Pinch,O
Sentence: 1501,salt,B-nqt
Sentence: 1501,Bring,O
Sentence: 1501,butter,O
Sentence: 1501,to,O
Sentence: 1501,room,O
Sentence: 1501,temperature,O
Sentence: 1501,and,O
Sentence: 1501,cream,O
Sentence: 1501,until,O
Sentence: 1501,fluffy,O
Sentence: 1501,.,O
Sentence: 1502,Add,O
Sentence: 1502,powdered,O
Sentence: 1502,sugar,O
Sentence: 1502,and,O
Sentence: 1502,vanilla,O
Sentence: 1502,.,O
Sentence: 1503,Then,O
Sentence: 1503,work,O
Sentence: 1503,flour,O
Sentence: 1503,sifted,O
Sentence: 1503,with,O
Sentence: 1503,salt,O
Sentence: 1503,.,O
Sentence: 1504,Last,O
Sentence: 1504,add,O
Sentence: 1504,chopped,O
Sentence: 1504,pecans,O
Sentence: 1504,.,O
Sentence: 1505,Break,O
Sentence: 1505,off,O
Sentence: 1505,bits,O
Sentence: 1505,of,O
Sentence: 1505,dough,O
Sentence: 1505,about,O
Sentence: 1505,as,O
Sentence: 1505,big,O
Sentence: 1505,as,O
Sentence: 1505,a,O
Sentence: 1505,small,O
Sentence: 1505,walnut,O
Sentence: 1505,and,O
Sentence: 1505,shape,O
Sentence: 1505,quickly,O
Sentence: 1505,into,O
Sentence: 1505,rolls,O
Sentence: 1505,about,O
Sentence: 1505,the,O
Sentence: 1505,size,O
Sentence: 1505,of,O
Sentence: 1505,your,O
Sentence: 1505,finger,O
Sentence: 1505,.,O
Sentence: 1506,Bake,O
Sentence: 1506,in,O
Sentence: 1506,slow,O
Sentence: 1506,oven,O
Sentence: 1506,(,O
Sentence: 1506,300°,O
Sentence: 1506,),O
Sentence: 1506,about,O
Sentence: 1506,40,O
Sentence: 1506,minutes,O
Sentence: 1506,or,O
Sentence: 1506,until,O
Sentence: 1506,delicately,O
Sentence: 1506,brown,O
Sentence: 1506,.,O
Sentence: 1507,While,O
Sentence: 1507,still,O
Sentence: 1507,warm,O
Sentence: 1507,roll,O
Sentence: 1507,in,O
Sentence: 1507,powdered,O
Sentence: 1507,sugar,O
Sentence: 1507,.,O
Sentence: 1508,Mrs.,O
Sentence: 1508,Wiley,O
Sentence: 1508,Mock,O
Sentence: 1508,LEVY,O
Sentence: 1508,&,O
Sentence: 1508,RODE,O
Sentence: 1508,Complete,O
Sentence: 1508,Home,O
Sentence: 1508,Furnishings,O
Sentence: 1508,Greenville,O
Sentence: 1508,Mississippi,O
Sentence: 1508,Page,O
Sentence: 1508,60,O
Sentence: 1508,The,O
Sentence: 1508,Delta,O
Sentence: 1508,'s,O
Sentence: 1508,Best,O
Sentence: 1508,Cook,O
Sentence: 1508,Book,O
Sentence: 1508,OAT,O
Sentence: 1508,MEAL,O
Sentence: 1508,COOKIES,O
Sentence: 1508,1/2,B-qty
Sentence: 1508,cup,B-unit
Sentence: 1508,shortening,B-ing
Sentence: 1508,1/2,B-qty
Sentence: 1508,cup,B-unit
Sentence: 1508,pecans,B-ing
Sentence: 1508,1,B-qty
Sentence: 1508,cup,B-unit
Sentence: 1508,brown,B-ing
Sentence: 1508,sugar,I-ing
Sentence: 1508,1,B-qty
Sentence: 1508,egg,B-cont
Sentence: 1508,1/2,B-qty
Sentence: 1508,teaspoon,B-unit
Sentence: 1508,soda,B-ing
Sentence: 1508,1,B-qty
Sentence: 1508,teaspoon,B-unit
Sentence: 1508,baking,B-ing
Sentence: 1508,powder,I-ing
Sentence: 1508,1,B-qty
Sentence: 1508,cup,B-unit
Sentence: 1508,flour,B-ing
Sentence: 1508,2,B-qty
Sentence: 1508,cups,B-unit
Sentence: 1508,oat,B-ing
Sentence: 1508,meal,I-ing
Sentence: 1508,1,B-qty
Sentence: 1508,teaspoon,B-unit
Sentence: 1508,vanilla,B-ing
Sentence: 1508,1/4,B-qty
Sentence: 1508,cup,B-unit
Sentence: 1508,sweet,B-ing
Sentence: 1508,milk,I-ing
Sentence: 1508,1/4,B-qty
Sentence: 1508,cup,B-unit
Sentence: 1508,cocoanut,B-ing
Sentence: 1508,Cream,O
Sentence: 1508,shortening,O
Sentence: 1508,and,O
Sentence: 1508,sugar,O
Sentence: 1508,add,O
Sentence: 1508,egg,O
Sentence: 1508,beaten,O
Sentence: 1508,.,O
Sentence: 1509,Sift,O
Sentence: 1509,flour,O
Sentence: 1509,baking,O
Sentence: 1509,powder,O
Sentence: 1509,soda,O
Sentence: 1509,together,O
Sentence: 1509,.,O
Sentence: 1510,Add,O
Sentence: 1510,to,O
Sentence: 1510,creamed,O
Sentence: 1510,shortening,O
Sentence: 1510,sugar,O
Sentence: 1510,and,O
Sentence: 1510,egg,O
Sentence: 1510,.,O
Sentence: 1511,Add,O
Sentence: 1511,oat,O
Sentence: 1511,meal,O
Sentence: 1511,cocoanut,O
Sentence: 1511,pecans,O
Sentence: 1511,and,O
Sentence: 1511,vanilla,O
Sentence: 1511,.,O
Sentence: 1512,Kneed,O
Sentence: 1512,until,O
Sentence: 1512,well,O
Sentence: 1512,mixed,O
Sentence: 1512,;,O
Sentence: 1512,drop,O
Sentence: 1512,i,O
Sentence: 1512,nspoonfuls,O
Sentence: 1512,on,O
Sentence: 1512,greased,O
Sentence: 1512,cookie,O
Sentence: 1512,sheet,O
Sentence: 1512,mash,O
Sentence: 1512,flat,O
Sentence: 1512,with,O
Sentence: 1512,fork,O
Sentence: 1512,.,O
Sentence: 1513,Bake,O
Sentence: 1513,in,O
Sentence: 1513,moderate,O
Sentence: 1513,oven,O
Sentence: 1513,.,O
Sentence: 1514,Mrs.,O
Sentence: 1514,Walter,O
Sentence: 1514,Smith,O
Sentence: 1514,ORANGE,O
Sentence: 1514,NUT,O
Sentence: 1514,STICKS,O
Sentence: 1514,Beat,O
Sentence: 1514,4,O
Sentence: 1514,whole,O
Sentence: 1514,eggs,O
Sentence: 1514,.,O
Sentence: 1515,Add,O
Sentence: 1515,1,B-qty
Sentence: 1515,pound,B-unit
Sentence: 1515,brown,B-ing
Sentence: 1515,sugar,I-ing
Sentence: 1515,2,B-qty
Sentence: 1515,cups,B-unit
Sentence: 1515,sifted,O
Sentence: 1515,flour,B-ing
Sentence: 1515,2,B-qty
Sentence: 1515,cups,B-unit
Sentence: 1515,pecans,B-ing
Sentence: 1515,18,B-qty
Sentence: 1515,orange,B-cont
Sentence: 1515,gum,I-cont
Sentence: 1515,drop,I-cont
Sentence: 1515,wedges,I-cont
Sentence: 1515,(,O
Sentence: 1515,eut,O
Sentence: 1515,firre,O
Sentence: 1515,),O
Sentence: 1515,Mix,O
Sentence: 1515,all,O
Sentence: 1515,ingredients-Pour,O
Sentence: 1515,in,O
Sentence: 1515,a,O
Sentence: 1515,shallow,O
Sentence: 1515,pan,O
Sentence: 1515,.,O
Sentence: 1516,Bake,O
Sentence: 1516,slowly,O
Sentence: 1516,at,O
Sentence: 1516,300,O
Sentence: 1516,degrees,O
Sentence: 1516,for,O
Sentence: 1516,30,O
Sentence: 1516,minutes,O
Sentence: 1516,.,O
Sentence: 1517,Cut,O
Sentence: 1517,in,O
Sentence: 1517,strips,O
Sentence: 1517,;,O
Sentence: 1517,dust,O
Sentence: 1517,with,O
Sentence: 1517,powdered,O
Sentence: 1517,sugar,O
Sentence: 1517,.,O
Sentence: 1518,Mrs.,O
Sentence: 1518,Tom,O
Sentence: 1518,Hood,O
Sentence: 1518,DATE,O
Sentence: 1518,AND,O
Sentence: 1518,NUT,O
Sentence: 1518,BARS,O
Sentence: 1518,1/2,B-qty
Sentence: 1518,cup,B-unit
Sentence: 1518,flour,B-ing
Sentence: 1518,1/4,B-qty
Sentence: 1518,teaspoon,B-unit
Sentence: 1518,salt,B-ing
Sentence: 1518,1/2,B-qty
Sentence: 1518,teaspoon,B-unit
Sentence: 1518,baking,B-ing
Sentence: 1518,powder,I-ing
Sentence: 1518,2,B-qty
Sentence: 1518,eggs,B-cont
Sentence: 1518,1,B-qty
Sentence: 1518,cup,B-unit
Sentence: 1518,brown,B-ing
Sentence: 1518,sugar,I-ing
Sentence: 1518,1,B-qty
Sentence: 1518,pkg,B-unit
Sentence: 1518,.,O
Sentence: 1519,pitted,B-ing
Sentence: 1519,dates,I-ing
Sentence: 1519,.,O
Sentence: 1520,1,B-qty
Sentence: 1520,cup,B-unit
Sentence: 1520,nut,B-ing
Sentence: 1520,meats,I-ing
Sentence: 1520,1/2,B-qty
Sentence: 1520,cup,B-unit
Sentence: 1520,butter,B-ing
Sentence: 1520,1,B-qty
Sentence: 1520,teaspoon,B-unit
Sentence: 1520,vanilla,B-ing
Sentence: 1520,Sift,O
Sentence: 1520,the,O
Sentence: 1520,flour,O
Sentence: 1520,salt,O
Sentence: 1520,and,O
Sentence: 1520,baking,O
Sentence: 1520,powder,O
Sentence: 1520,together,O
Sentence: 1520,.,O
Sentence: 1521,Beat,O
Sentence: 1521,the,O
Sentence: 1521,eggs,O
Sentence: 1521,until,O
Sentence: 1521,light,O
Sentence: 1521,and,O
Sentence: 1521,fluffy,O
Sentence: 1521,.,O
Sentence: 1522,Gradually,O
Sentence: 1522,add,O
Sentence: 1522,the,O
Sentence: 1522,sugar,O
Sentence: 1522,beating,O
Sentence: 1522,while,O
Sentence: 1522,adding,O
Sentence: 1522,.,O
Sentence: 1523,Add,O
Sentence: 1523,dates,O
Sentence: 1523,and,O
Sentence: 1523,nuts,O
Sentence: 1523,which,O
Sentence: 1523,have,O
Sentence: 1523,been,O
Sentence: 1523,cut,O
Sentence: 1523,into,O
Sentence: 1523,small,O
Sentence: 1523,pieces,O
Sentence: 1523,.,O
Sentence: 1524,Add,O
Sentence: 1524,the,O
Sentence: 1524,dry,O
Sentence: 1524,ingredients,O
Sentence: 1524,melted,O
Sentence: 1524,butter,O
Sentence: 1524,an,O
Sentence: 1524,vanilla,O
Sentence: 1524,.,O
Sentence: 1525,Pour,O
Sentence: 1525,into,O
Sentence: 1525,greased,O
Sentence: 1525,7,O
Sentence: 1525,1/4,O
Sentence: 1525,x,O
Sentence: 1525,10,O
Sentence: 1525,1/2,O
Sentence: 1525,x,O
Sentence: 1525,2,O
Sentence: 1525,inch,O
Sentence: 1525,pan,O
Sentence: 1525,and,O
Sentence: 1525,bake,O
Sentence: 1525,at,O
Sentence: 1525,325°,O
Sentence: 1525,for,O
Sentence: 1525,40,O
Sentence: 1525,minutes,O
Sentence: 1525,.,O
Sentence: 1526,Mrs.,O
Sentence: 1526,William,O
Sentence: 1526,Lyon,O
Sentence: 1526,Page,O
Sentence: 1526,61,O
Sentence: 1526,The,O
Sentence: 1526,Delta,O
Sentence: 1526,'s,O
Sentence: 1526,Best,O
Sentence: 1526,Cook,O
Sentence: 1526,Book,O
Sentence: 1526,OLD,O
Sentence: 1526,FASHIONED,O
Sentence: 1526,TEA,O
Sentence: 1526,CAKES,O
Sentence: 1526,1/2,B-qty
Sentence: 1526,cup,B-unit
Sentence: 1526,butter,B-ing
Sentence: 1526,3/4,B-qty
Sentence: 1526,cup,B-unit
Sentence: 1526,sugar,B-ing
Sentence: 1526,2,B-qty
Sentence: 1526,eggs,B-cont
Sentence: 1526,1,B-qty
Sentence: 1526,teaspoon,B-unit
Sentence: 1526,vanilla,B-ing
Sentence: 1526,2,B-qty
Sentence: 1526,cups,B-unit
Sentence: 1526,flour,B-ing
Sentence: 1526,2,B-qty
Sentence: 1526,teaspoons,B-unit
Sentence: 1526,baking,B-ing
Sentence: 1526,powder,I-ing
Sentence: 1526,Beat,O
Sentence: 1526,butter,O
Sentence: 1526,and,O
Sentence: 1526,sugar,O
Sentence: 1526,to,O
Sentence: 1526,a,O
Sentence: 1526,cream,O
Sentence: 1526,;,O
Sentence: 1526,add,O
Sentence: 1526,the,O
Sentence: 1526,beaten,O
Sentence: 1526,eggs,O
Sentence: 1526,then,O
Sentence: 1526,the,O
Sentence: 1526,vanilla,O
Sentence: 1526,and,O
Sentence: 1526,lastly,O
Sentence: 1526,the,O
Sentence: 1526,flour,O
Sentence: 1526,and,O
Sentence: 1526,baking,O
Sentence: 1526,powder,O
Sentence: 1526,sifted,O
Sentence: 1526,together,O
Sentence: 1526,.,O
Sentence: 1527,Roll,O
Sentence: 1527,thinly,O
Sentence: 1527,cut,O
Sentence: 1527,into,O
Sentence: 1527,rounds,O
Sentence: 1527,or,O
Sentence: 1527,diamonds,O
Sentence: 1527,and,O
Sentence: 1527,bake,O
Sentence: 1527,10,O
Sentence: 1527,minutes,O
Sentence: 1527,in,O
Sentence: 1527,a,O
Sentence: 1527,moderate,O
Sentence: 1527,oven,O
Sentence: 1527,.,O
Sentence: 1528,Mrs.,O
Sentence: 1528,H.,O
Sentence: 1528,H.,O
Sentence: 1528,Wells,O
Sentence: 1528,I,O
Sentence: 1528,ICE,O
Sentence: 1528,BOX,O
Sentence: 1528,TEA,O
Sentence: 1528,CAKES,O
Sentence: 1528,1,B-qty
Sentence: 1528,cup,B-unit
Sentence: 1528,butter,B-ing
Sentence: 1528,1,B-qty
Sentence: 1528,cup,B-unit
Sentence: 1528,brown,B-ing
Sentence: 1528,sugar,I-ing
Sentence: 1528,1,B-qty
Sentence: 1528,cup,B-unit
Sentence: 1528,white,B-ing
Sentence: 1528,sugar,I-ing
Sentence: 1528,4,B-qty
Sentence: 1528,eggs,B-cont
Sentence: 1528,(,O
Sentence: 1528,beaten,O
Sentence: 1528,together,O
Sentence: 1528,),O
Sentence: 1528,1,B-qty
Sentence: 1528,teaspoon,B-unit
Sentence: 1528,vanilla,B-ing
Sentence: 1528,1,B-qty
Sentence: 1528,1/2,I-qty
Sentence: 1528,cups,B-unit
Sentence: 1528,nuts,B-ing
Sentence: 1528,8,B-qty
Sentence: 1528,cups,B-unit
Sentence: 1528,sifted,O
Sentence: 1528,flour,B-ing
Sentence: 1528,ATT,O
Sentence: 1528,Mix,O
Sentence: 1528,all,O
Sentence: 1528,ingredients,O
Sentence: 1528,.,O
Sentence: 1529,Work,O
Sentence: 1529,into,O
Sentence: 1529,two,O
Sentence: 1529,rolls,O
Sentence: 1529,.,O
Sentence: 1530,Put,O
Sentence: 1530,in,O
Sentence: 1530,ice,O
Sentence: 1530,box,O
Sentence: 1530,.,O
Sentence: 1531,Chill,O
Sentence: 1531,.,O
Sentence: 1532,Slice,O
Sentence: 1532,and,O
Sentence: 1532,bake,O
Sentence: 1532,.,O
Sentence: 1533,Mrs.,O
Sentence: 1533,Tom,O
Sentence: 1533,Hood,O
Sentence: 1533,BUTTER,O
Sentence: 1533,FINGERS,O
Sentence: 1533,2,B-qty
Sentence: 1533,sticks,B-unit
Sentence: 1533,butter,B-ing
Sentence: 1533,4,B-qty
Sentence: 1533,tablespoons,B-unit
Sentence: 1533,powdered,B-ing
Sentence: 1533,sugar,I-ing
Sentence: 1533,2,B-qty
Sentence: 1533,cups,B-unit
Sentence: 1533,flour,B-ing
Sentence: 1533,1,B-qty
Sentence: 1533,cup,B-unit
Sentence: 1533,finely,O
Sentence: 1533,chopped,O
Sentence: 1533,nuts,B-ing
Sentence: 1533,2,B-qty
Sentence: 1533,teaspoons,B-unit
Sentence: 1533,vanilla,B-ing
Sentence: 1533,Mix,O
Sentence: 1533,all,O
Sentence: 1533,ingredients,O
Sentence: 1533,and,O
Sentence: 1533,roll,O
Sentence: 1533,in,O
Sentence: 1533,cakes,O
Sentence: 1533,about,O
Sentence: 1533,the,O
Sentence: 1533,size,O
Sentence: 1533,of,O
Sentence: 1533,your,O
Sentence: 1533,little,O
Sentence: 1533,finger,O
Sentence: 1533,.,O
Sentence: 1534,Bake,O
Sentence: 1534,in,O
Sentence: 1534,very,O
Sentence: 1534,slow,O
Sentence: 1534,oven,O
Sentence: 1534,35,O
Sentence: 1534,or,O
Sentence: 1534,40,O
Sentence: 1534,minutes,O
Sentence: 1534,.,O
Sentence: 1535,When,O
Sentence: 1535,cold,O
Sentence: 1535,roll,O
Sentence: 1535,in,O
Sentence: 1535,powdered,O
Sentence: 1535,sugar,O
Sentence: 1535,.,O
Sentence: 1536,Mrs.,O
Sentence: 1536,Kate,O
Sentence: 1536,Sharkey,O
Sentence: 1536,Queen,O
Sentence: 1536,City,O
Sentence: 1536,Lumber,O
Sentence: 1536,Co.,O
Sentence: 1536,LUMBER,O
Sentence: 1536,&,O
Sentence: 1536,BUILDING,O
Sentence: 1536,MATERIAL,O
Sentence: 1536,-,O
Sentence: 1536,PHONES,O
Sentence: 1536,-,O
Sentence: 1536,2300,O
Sentence: 1536,2301,O
Sentence: 1536,Greenville,O
Sentence: 1536,Mississippi,O
Sentence: 1536,Page,O
Sentence: 1536,62,O
Sentence: 1536,The,O
Sentence: 1536,Delta,O
Sentence: 1536,'s,O
Sentence: 1536,Best,O
Sentence: 1536,Cook,O
Sentence: 1536,Book,O
Sentence: 1536,ICE,O
Sentence: 1536,BOX,O
Sentence: 1536,COOKIES,O
Sentence: 1536,5,B-qty
Sentence: 1536,1/2,I-qty
Sentence: 1536,cups,B-unit
Sentence: 1536,flour,B-ing
Sentence: 1536,1,B-qty
Sentence: 1536,teaspoon,B-unit
Sentence: 1536,soda,B-ing
Sentence: 1536,3,B-qty
Sentence: 1536,eggs,B-cont
Sentence: 1536,(,O
Sentence: 1536,slightly,O
Sentence: 1536,beaten,O
Sentence: 1536,),O
Sentence: 1536,1,B-qty
Sentence: 1536,1/2,I-qty
Sentence: 1536,cups,B-unit
Sentence: 1536,chopped,O
Sentence: 1536,nuts,B-ing
Sentence: 1536,1,B-qty
Sentence: 1536,cup,B-unit
Sentence: 1536,brown,B-ing
Sentence: 1536,sugar,I-ing
Sentence: 1536,1,B-qty
Sentence: 1536,cup,B-unit
Sentence: 1536,granulated,B-ing
Sentence: 1536,sugar,I-ing
Sentence: 1536,3,B-qty
Sentence: 1536,sticks,B-unit
Sentence: 1536,butter,B-ing
Sentence: 1536,Sift,O
Sentence: 1536,flour,O
Sentence: 1536,once,O
Sentence: 1536,and,O
Sentence: 1536,measure,O
Sentence: 1536,;,O
Sentence: 1536,add,O
Sentence: 1536,soda,O
Sentence: 1536,and,O
Sentence: 1536,sift,O
Sentence: 1536,three,O
Sentence: 1536,times,O
Sentence: 1536,.,O
Sentence: 1537,Beat,O
Sentence: 1537,eggs,O
Sentence: 1537,whole,O
Sentence: 1537,;,O
Sentence: 1537,add,O
Sentence: 1537,sugar,O
Sentence: 1537,.,O
Sentence: 1538,Beat,O
Sentence: 1538,then,O
Sentence: 1538,add,O
Sentence: 1538,hot,O
Sentence: 1538,melted,O
Sentence: 1538,butter,O
Sentence: 1538,.,O
Sentence: 1539,Beat,O
Sentence: 1539,add,O
Sentence: 1539,nuts,O
Sentence: 1539,and,O
Sentence: 1539,flour,O
Sentence: 1539,.,O
Sentence: 1540,Let,O
Sentence: 1540,set,O
Sentence: 1540,in,O
Sentence: 1540,ice,O
Sentence: 1540,box,O
Sentence: 1540,until,O
Sentence: 1540,stiff,O
Sentence: 1540,enough,O
Sentence: 1540,to,O
Sentence: 1540,handle,O
Sentence: 1540,.,O
Sentence: 1541,Make,O
Sentence: 1541,into,O
Sentence: 1541,rolls,O
Sentence: 1541,and,O
Sentence: 1541,wrap,O
Sentence: 1541,in,O
Sentence: 1541,wax,O
Sentence: 1541,paper,O
Sentence: 1541,.,O
Sentence: 1542,Put,O
Sentence: 1542,in,O
Sentence: 1542,ice,O
Sentence: 1542,box,O
Sentence: 1542,overnight,O
Sentence: 1542,and,O
Sentence: 1542,slice,O
Sentence: 1542,1/4,O
Sentence: 1542,inch,O
Sentence: 1542,thick,O
Sentence: 1542,and,O
Sentence: 1542,cook,O
Sentence: 1542,in,O
Sentence: 1542,quick,O
Sentence: 1542,oven,O
Sentence: 1542,.,O
Sentence: 1543,Make,O
Sentence: 1543,rolls,O
Sentence: 1543,about,O
Sentence: 1543,6,O
Sentence: 1543,inches,O
Sentence: 1543,long,O
Sentence: 1543,and,O
Sentence: 1543,2,O
Sentence: 1543,inches,O
Sentence: 1543,in,O
Sentence: 1543,diameter,O
Sentence: 1543,.,O
Sentence: 1544,They,O
Sentence: 1544,are,O
Sentence: 1544,better,O
Sentence: 1544,when,O
Sentence: 1544,sliced,O
Sentence: 1544,thin,O
Sentence: 1544,.,O
Sentence: 1545,Dough,O
Sentence: 1545,must,O
Sentence: 1545,be,O
Sentence: 1545,kept,O
Sentence: 1545,in,O
Sentence: 1545,the,O
Sentence: 1545,ice,O
Sentence: 1545,box,O
Sentence: 1545,until,O
Sentence: 1545,sliced,O
Sentence: 1545,.,O
Sentence: 1546,Miss,O
Sentence: 1546,Snodie,O
Sentence: 1546,Howard,O
Sentence: 1546,OLD,O
Sentence: 1546,FASHIONED,O
Sentence: 1546,TEA,O
Sentence: 1546,CAKES,O
Sentence: 1546,1/3,B-qty
Sentence: 1546,cup,B-unit
Sentence: 1546,butter,B-ing
Sentence: 1546,3,B-qty
Sentence: 1546,cups,B-unit
Sentence: 1546,sifted,O
Sentence: 1546,flour,B-ing
Sentence: 1546,3/4,B-qty
Sentence: 1546,cup,B-unit
Sentence: 1546,sugar,B-ing
Sentence: 1546,1/4,B-qty
Sentence: 1546,teaspoon,B-unit
Sentence: 1546,salt,B-ing
Sentence: 1546,2,B-qty
Sentence: 1546,teaspoons,B-unit
Sentence: 1546,baking,B-ing
Sentence: 1546,powder,I-ing
Sentence: 1546,1,B-qty
Sentence: 1546,cup,B-unit
Sentence: 1546,orange,B-ing
Sentence: 1546,juice,I-ing
Sentence: 1546,1,B-qty
Sentence: 1546,egg,B-cont
Sentence: 1546,1,B-qty
Sentence: 1546,orange,B-cont
Sentence: 1546,Cream,O
Sentence: 1546,butter,O
Sentence: 1546,and,O
Sentence: 1546,sugar,O
Sentence: 1546,add,O
Sentence: 1546,orange,O
Sentence: 1546,juice,O
Sentence: 1546,rind,O
Sentence: 1546,and,O
Sentence: 1546,egg,O
Sentence: 1546,.,O
Sentence: 1547,Beat,O
Sentence: 1547,thoroughly,O
Sentence: 1547,.,O
Sentence: 1548,Add,O
Sentence: 1548,a,O
Sentence: 1548,little,O
Sentence: 1548,of,O
Sentence: 1548,this,O
Sentence: 1548,mixture,O
Sentence: 1548,at,O
Sentence: 1548,the,O
Sentence: 1548,time,O
Sentence: 1548,to,O
Sentence: 1548,flour,O
Sentence: 1548,salt,O
Sentence: 1548,and,O
Sentence: 1548,baking,O
Sentence: 1548,powder,O
Sentence: 1548,.,O
Sentence: 1549,Place,O
Sentence: 1549,on,O
Sentence: 1549,a,O
Sentence: 1549,floured,O
Sentence: 1549,board,O
Sentence: 1549,and,O
Sentence: 1549,roll,O
Sentence: 1549,thin,O
Sentence: 1549,.,O
Sentence: 1550,Cut,O
Sentence: 1550,with,O
Sentence: 1550,a,O
Sentence: 1550,large,O
Sentence: 1550,round,O
Sentence: 1550,cutter,O
Sentence: 1550,.,O
Sentence: 1551,Place,O
Sentence: 1551,on,O
Sentence: 1551,a,O
Sentence: 1551,greased,O
Sentence: 1551,cookie,O
Sentence: 1551,sheet,O
Sentence: 1551,sprinkle,O
Sentence: 1551,with,O
Sentence: 1551,sugar,O
Sentence: 1551,.,O
Sentence: 1552,Bake,O
Sentence: 1552,in,O
Sentence: 1552,a,O
Sentence: 1552,moderate,O
Sentence: 1552,oven,O
Sentence: 1552,(,O
Sentence: 1552,350°,O
Sentence: 1552,),O
Sentence: 1552,.,O
Sentence: 1553,Mrs.,O
Sentence: 1553,A.,O
Sentence: 1553,G.,O
Sentence: 1553,Wiley,O
Sentence: 1553,Johl,O
Sentence: 1553,E,O
Sentence: 1553,Bergman,O
Sentence: 1553,'',O
Sentence: 1553,THE,O
Sentence: 1553,SHOE,O
Sentence: 1553,MEN,O
Sentence: 1553,'',O
Sentence: 1553,Greenville,O
Sentence: 1553,Mississippi,O
Sentence: 1553,Page,O
Sentence: 1553,63,O
Sentence: 1553,The,O
Sentence: 1553,Delta,O
Sentence: 1553,'s,O
Sentence: 1553,Best,O
Sentence: 1553,Cook,O
Sentence: 1553,Book,O
Sentence: 1553,Duiding,O
Sentence: 1553,DATE,O
Sentence: 1553,PUDDING,O
Sentence: 1553,1,B-qty
Sentence: 1553,cup,B-unit
Sentence: 1553,dates,B-ing
Sentence: 1553,1,B-qty
Sentence: 1553,cup,B-unit
Sentence: 1553,sugar,B-ing
Sentence: 1553,1,B-qty
Sentence: 1553,cup,B-unit
Sentence: 1553,shelled,O
Sentence: 1553,pecans,B-ing
Sentence: 1553,1,B-qty
Sentence: 1553,teaspoon,B-unit
Sentence: 1553,baking,B-ing
Sentence: 1553,powder,I-ing
Sentence: 1553,2,B-qty
Sentence: 1553,eggs,B-cont
Sentence: 1553,beaten,O
Sentence: 1553,separately,O
Sentence: 1553,1,B-qty
Sentence: 1553,tablespoon,B-unit
Sentence: 1553,flour,B-ing
Sentence: 1553,Dredge,O
Sentence: 1553,the,O
Sentence: 1553,nuts,O
Sentence: 1553,and,O
Sentence: 1553,dates,O
Sentence: 1553,with,O
Sentence: 1553,flour,O
Sentence: 1553,.,O
Sentence: 1554,Beat,O
Sentence: 1554,whites,O
Sentence: 1554,of,O
Sentence: 1554,eggs,O
Sentence: 1554,until,O
Sentence: 1554,stiff,O
Sentence: 1554,and,O
Sentence: 1554,fold,O
Sentence: 1554,in,O
Sentence: 1554,baking,O
Sentence: 1554,powder,O
Sentence: 1554,.,O
Sentence: 1555,Beat,O
Sentence: 1555,yellows,O
Sentence: 1555,in,O
Sentence: 1555,separate,O
Sentence: 1555,bowl,O
Sentence: 1555,and,O
Sentence: 1555,add,O
Sentence: 1555,the,O
Sentence: 1555,sugar,O
Sentence: 1555,.,O
Sentence: 1556,Now,O
Sentence: 1556,mix,O
Sentence: 1556,all,O
Sentence: 1556,together,O
Sentence: 1556,and,O
Sentence: 1556,bake,O
Sentence: 1556,in,O
Sentence: 1556,casserole,O
